timestamp,o,d
2023-02-27 0:54:15,Marvin Steffel,4723
2023-02-27 1:13:05,Bryan Riddell,1492
2023-02-27 1:17:14,Steven Morris,4216
2023-02-27 1:33:31,Kimberly Oliverio,3703
2023-02-27 1:37:52,Sara Cordova,2371
2023-02-27 1:42:18,Kathleen Eber,3207
2023-02-27 1:53:56,Brian Williamson,4433
2023-02-27 2:07:23,Charles Flurry,2875
2023-02-27 2:07:52,Eva Maranto,933
2023-02-27 2:21:16,Patricia Nelson,47
2023-02-27 2:21:54,Rachel Porch,1597
2023-02-27 2:28:11,Dean Humphrey,3699
2023-02-27 2:44:37,Julius Mcnett,4021
2023-02-27 2:49:22,Carol Long,4793
2023-02-27 3:09:20,James Chapen,51
2023-02-27 3:16:26,Kenneth Styer,3968
2023-02-27 3:17:11,Willie Thomas,932
2023-02-27 3:24:42,Maragret Robles,412
2023-02-27 3:27:32,Samuel Vorhies,1932
2023-02-27 3:33:33,Vanessa Bryant,1886
2023-02-27 3:33:51,Joshua Johnson,4906
2023-02-27 3:42:46,Gary Vanes,2919
2023-02-27 3:46:54,Henry Blanchette,711
2023-02-27 3:52:01,Paula Forrest,4052
2023-02-27 3:53:41,Richard Anthony,2987
2023-02-27 3:57:04,Thomas Moore,3320
2023-02-27 3:58:38,Lloyd Phillip,3594
2023-02-27 4:13:20,Vincent Thornton,2558
2023-02-27 4:15:23,Robert Ocasio,1196
2023-02-27 4:17:29,Clifford Willingham,3032
2023-02-27 4:20:06,Betty Hager,3225
2023-02-27 4:43:21,Kathleen Garrison,372
2023-02-27 5:03:55,Lewis Sweet,522
2023-02-27 5:08:38,Patricia Green,1594
2023-02-27 5:09:09,Doris Phillips,4403
2023-02-27 5:29:43,Dana Lambert,2821
2023-02-27 5:32:58,Veronica Chesterfield,3821
2023-02-27 5:34:31,Louise Smith,3990
2023-02-27 5:38:50,Marguerite Darroch,1437
2023-02-27 5:45:48,Gary Hall,583
2023-02-27 5:58:45,Christa Peterson,1090
2023-02-27 6:12:36,Harry Kwan,3435
2023-02-27 6:28:15,James Turpin,297
2023-02-27 6:28:53,Paul Harold,2920
2023-02-27 6:40:42,Monet Carbone,3332
2023-02-27 7:06:17,Gerry Stout,2998
2023-02-27 7:37:22,Robert Hileman,2640
2023-02-27 7:47:59,Deloris Gilbert,1720
2023-02-27 8:03:38,Manuel Lozano,2148
2023-02-27 8:11:07,Elizabeth Johnson,768
2023-02-27 8:22:08,David Kramer,1331
2023-02-27 8:39:42,Reginald White,4631
2023-02-27 8:57:56,Timothy Oneal,3689
2023-02-27 8:58:03,Jason Gonzales,4290
2023-02-27 9:22:55,Shelly Stevens,1072
2023-02-27 9:31:53,Dianna Abruzzino,1551
2023-02-27 9:50:58,Chris Chavez,2128
2023-02-27 9:55:41,Lee Kendrick,2687
2023-02-27 9:57:47,Maria Green,3942
2023-02-27 10:03:43,Gabriela Barnard,1914
2023-02-27 10:25:08,Leah Austin,849
2023-02-27 10:25:21,Jeffrey Limbrick,3099
2023-02-27 10:36:18,Etta Marshall,1164
2023-02-27 10:36:55,Janice Whitley,119
2023-02-27 10:39:16,Stewart Hawkins,3644
2023-02-27 10:45:07,Derrick Childress,789
2023-02-27 10:52:31,John Her,3173
2023-02-27 11:20:13,Wayne Rikard,4294
2023-02-27 11:22:35,Vincent Harlan,2366
2023-02-27 11:24:07,Vanessa Neely,2878
2023-02-27 11:29:06,James Devit,1918
2023-02-27 11:58:07,Gregory Walker,3881
2023-02-27 12:17:02,Duane Schaefer,2318
2023-02-27 12:17:49,Kenneth Weatherspoon,2935
2023-02-27 12:21:13,Erin Aguilar,3050
2023-02-27 12:24:51,Frederick Jackson,4498
2023-02-27 12:40:40,Suzanne Ferrufino,4742
2023-02-27 12:54:25,Marilyn Reid,865
2023-02-27 13:17:41,Carla Baber,4432
2023-02-27 13:20:31,Ricky Williams,1380
2023-02-27 13:21:30,Johnnie Berry,2726
2023-02-27 13:24:37,Mark Sprenkle,1799
2023-02-27 13:26:41,Vanessa Neely,1730
2023-02-27 13:28:26,Jennifer Swenson,2155
2023-02-27 13:54:07,Terence Logiudice,5
2023-02-27 14:03:07,Gaynelle Brown,4553
2023-02-27 14:03:49,Robin Benenati,3383
2023-02-27 14:04:09,Lilian Harris,3784
2023-02-27 14:09:42,Joseph Evans,3867
2023-02-27 14:16:45,Laura Mcmillen,4275
2023-02-27 14:18:47,Cassie Ellis,2435
2023-02-27 14:22:46,Nadine Herman,2572
2023-02-27 14:58:14,Cheryl Martin,1432
2023-02-27 15:00:03,Christopher Salazar,4218
2023-02-27 15:24:09,Christina Vecker,171
2023-02-27 15:24:18,Tana Kirklin,4842
2023-02-27 15:36:53,Cindy Aldana,686
2023-02-27 15:37:05,Terry Marashi,2707
2023-02-27 16:01:42,Nathaniel Hall,3858
2023-02-27 16:04:11,George Goldman,250
2023-02-27 16:11:21,Mark Peoples,4945
2023-02-27 16:19:04,Joann Mills,3143
2023-02-27 16:24:33,Frances Mcdonald,959
2023-02-27 16:54:36,Gerry Stout,4526
2023-02-27 16:56:01,Peter Johnston,3497
2023-02-27 17:07:39,John King,3899
2023-02-27 17:11:55,Kenneth Collier,569
2023-02-27 17:13:48,Mark Chu,1167
2023-02-27 17:26:48,Alvin Chance,4046
2023-02-27 17:31:03,Jose Burgener,4684
2023-02-27 17:40:55,Trudy Crabtree,1736
2023-02-27 17:56:49,Francisco Ward,2667
2023-02-27 17:58:17,Sylvia Adams,410
2023-02-27 18:00:36,Beth Gordon,2409
2023-02-27 18:11:29,Blanch Russell,3947
2023-02-27 18:49:51,Micheal Green,2283
2023-02-27 19:43:30,Pauline Valles,3564
2023-02-27 19:44:02,Christine Aleman,100
2023-02-27 20:07:41,Rolf Sanders,1107
2023-02-27 20:12:03,Antoine Snell,97
2023-02-27 20:15:23,Johanna Ousley,2312
2023-02-27 20:16:01,Jill Hinkley,32
2023-02-27 20:36:45,Ralph Ponce,2918
2023-02-27 20:45:29,Mary Paulin,3833
2023-02-27 20:46:15,Amy Furstenberg,3412
2023-02-27 21:07:01,Alexis King,2021
2023-02-27 21:17:26,Manuel Coy,4751
2023-02-27 21:44:23,John Myers,2843
2023-02-27 21:47:47,Justin Mcrae,210
2023-02-27 21:50:25,Russell Allen,1838
2023-02-27 22:08:08,Shirley Chisholm,3854
2023-02-27 22:16:00,Amy Raines,4977
2023-02-27 22:23:55,Velva Huston,3376
2023-02-27 22:37:23,Vicki Brown,201
2023-02-27 22:40:31,Ann Erickson,416
2023-02-27 22:43:45,Ouida Brecht,553
2023-02-27 22:55:25,Rose Ankrom,3200
2023-02-27 23:10:31,Stephen Williams,4367
2023-02-27 23:10:44,Colleen Miller,3694
2023-02-27 23:28:51,Kevin Votaw,4191
2023-02-27 23:54:14,Charles Cruz,3744
2023-02-27 23:55:53,Ciera Burge,2209
2023-02-27 23:55:58,George Goldman,2489
2023-02-28 0:02:03,Russell Bibb,3240
2023-02-28 0:28:11,Theresa Mincy,3885
2023-02-28 0:44:12,Erika Williams,1285
2023-02-28 1:36:35,Kathryn Murphy,24
2023-02-28 1:44:44,Katherine Busby,3465
2023-02-28 1:45:53,Marc Hawkins,960
2023-02-28 1:52:19,Roger Montgomery,2249
2023-02-28 2:01:06,Lisa Hartz,645
2023-02-28 2:09:44,Vernon Snyder,1810
2023-02-28 2:15:33,Linda Serrano,4435
2023-02-28 2:34:28,Rosemary Brantley,4465
2023-02-28 2:35:35,Carlos Parker,3670
2023-02-28 2:40:22,Johnny Kissee,932
2023-02-28 2:43:31,Jeffrey Powe,219
2023-02-28 2:53:25,James Gizzi,647
2023-02-28 2:55:02,Humberto Cadle,4901
2023-02-28 2:59:44,Imelda Cha,3703
2023-02-28 3:02:32,Jimmy Zahm,832
2023-02-28 3:21:15,Catherine Black,3279
2023-02-28 3:37:26,Mary Gailey,2293
2023-02-28 3:37:26,Elsie Hummer,131
2023-02-28 3:54:07,Sidney Kitchen,1414
2023-02-28 3:58:26,Ernest Lovejoy,432
2023-02-28 4:15:43,Janet Engelhardt,1161
2023-02-28 4:26:21,Wanda Akers,584
2023-02-28 4:43:04,John Frazee,4135
2023-02-28 5:25:55,Sidney Kitchen,3949
2023-02-28 5:27:05,Rebecca Camilo,597
2023-02-28 5:28:01,Evelyn Kleffman,1941
2023-02-28 5:49:25,Carrie Adames,4238
2023-02-28 5:58:35,Amy Self,1132
2023-02-28 6:10:43,Amy Ramos,1010
2023-02-28 6:34:31,Paul Hansberger,3399
2023-02-28 6:50:37,Travis Dennis,4755
2023-02-28 6:57:47,Mimi Dennison,3789
2023-02-28 7:16:07,Charles Grimes,3252
2023-02-28 7:36:28,Angle Mcsween,2854
2023-02-28 8:14:45,Mary Floyd,3287
2023-02-28 8:16:45,Cindy Waters,4640
2023-02-28 8:19:39,Susan Long,4731
2023-02-28 8:37:52,Joseph Kimbrell,3430
2023-02-28 8:38:55,Robert Powell,4571
2023-02-28 8:49:28,Terence Young,3781
2023-02-28 8:57:06,Dena Zuniga,2175
2023-02-28 9:19:09,Carol Thackston,4708
2023-02-28 9:25:17,Charles Damon,768
2023-02-28 9:30:12,Ryan Oiler,1621
2023-02-28 9:42:38,David Ware,466
2023-02-28 9:46:08,Terry Marashi,2481
2023-02-28 9:49:48,Ralph Clough,3266
2023-02-28 9:53:09,Janice Whitley,2587
2023-02-28 9:54:20,Roberto Butler,4728
2023-02-28 11:00:41,Kelvin Goodwill,1789
2023-02-28 11:07:56,Michael Merritt,2151
2023-02-28 11:20:35,Tessa Brown,1164
2023-02-28 11:24:25,Jon Hepner,1151
2023-02-28 11:35:36,Ralph Smith,888
2023-02-28 11:45:47,Lewis Clinton,4015
2023-02-28 11:50:46,Ruth Stevens,4617
2023-02-28 11:52:12,Daniel Michel,3133
2023-02-28 12:05:47,James Stephens,2895
2023-02-28 12:06:04,Mattie Thoren,3273
2023-02-28 12:55:00,James Tuttle,3259
2023-02-28 13:21:15,Maria Greaves,1618
2023-02-28 13:35:37,Keith Shorts,2318
2023-02-28 13:37:32,Paul Walter,1966
2023-02-28 13:50:05,Katherine Gaines,3480
2023-02-28 14:01:29,Lisa Hartz,2420
2023-02-28 14:14:18,Thelma Meadows,1461
2023-02-28 14:21:12,Barbara Labelle,2876
2023-02-28 14:38:31,Andrew Rumberger,584
2023-02-28 14:42:33,Andrea Vedder,2603
2023-02-28 14:44:07,Carole Morales,1799
2023-02-28 14:47:55,Margaret Kozak,2742
2023-02-28 14:59:12,Chuck Masters,4502
2023-02-28 15:16:11,Robert Pennell,2114
2023-02-28 15:18:39,Rusty Keiser,103
2023-02-28 15:24:37,Richard Honeycutt,4410
2023-02-28 15:31:57,Alexander Davis,668
2023-02-28 15:32:13,Frederick Weaver,3863
2023-02-28 15:40:01,David Hepburn,3916
2023-02-28 15:51:53,Elizabeth Taylor,2178
2023-02-28 15:51:56,Andrew Page,3701
2023-02-28 16:10:16,Thomas Spencer,2837
2023-02-28 16:14:50,Heath Knox,3880
2023-02-28 16:34:55,Maxine Nelson,252
2023-02-28 16:37:05,Norma Meadows,2369
2023-02-28 16:48:02,Emma Robinson,3568
2023-02-28 16:49:50,Rocky Rhodes,1929
2023-02-28 16:52:46,Ira Biser,1512
2023-02-28 16:54:46,Edward Cannady,3180
2023-02-28 16:57:31,Ryan Holland,3362
2023-02-28 17:07:21,Carolyn Kopplin,605
2023-02-28 17:13:42,Donna Pantoja,697
2023-02-28 17:14:29,Diana Canter,1390
2023-02-28 17:25:24,Timothy Alvarez,4235
2023-02-28 17:27:00,Barry Toppa,89
2023-02-28 18:01:51,Elizabeth Hicks,3889
2023-02-28 18:12:39,Henrietta Minutillo,2129
2023-02-28 18:12:46,Sandra Martin,3752
2023-02-28 18:38:44,Simon Estelle,246
2023-02-28 19:00:37,Heather Hester,4468
2023-02-28 19:06:36,Karen Cowels,2123
2023-02-28 19:25:06,Jason Harvey,3838
2023-02-28 19:31:35,Blanca Garber,4888
2023-02-28 19:37:40,Elizabeth Spencer,1418
2023-02-28 19:43:14,Thelma Taylor,2265
2023-02-28 20:04:13,Richard Martinez,4059
2023-02-28 20:24:21,Kenneth Wells,2999
2023-02-28 20:25:16,Edward Doiron,3249
2023-02-28 20:41:30,Roberto Butler,4661
2023-02-28 20:45:40,Paula Lopez,3290
2023-02-28 20:47:26,Margaret West,4918
2023-02-28 20:47:35,Betty Poston,2487
2023-02-28 20:53:28,James Holt,672
2023-02-28 21:01:04,Mary Varnado,2722
2023-02-28 21:19:01,Nikole Scott,1205
2023-02-28 21:31:30,Jerry Goeller,2958
2023-02-28 21:59:10,Charles Pearson,86
2023-02-28 22:07:18,Cecilia Gehl,2621
2023-02-28 22:50:08,Allen Heywood,1397
2023-02-28 22:52:15,Carolyn Glover,2849
2023-02-28 22:53:47,Eileen Mccoy,2072
2023-02-28 23:22:45,Martha Hayes,602
2023-02-28 23:33:07,Cynthia Nguyen,3906
2023-02-28 23:49:36,Timothy Walker,1634
2023-02-28 23:51:40,Ronald Masterson,3294
2023-02-28 23:52:47,Jeri Wilkins,4470
2023-02-28 23:55:41,Albert Rodgers,27
2023-02-28 23:56:02,Mitzie Chaffin,4566
2023-02-28 23:57:20,James Oster,1473
2023-03-01 0:04:44,Emma Miller,484
2023-03-01 0:15:11,Richard Duesterhaus,4404
2023-03-01 0:17:14,Brenda Whitehead,733
2023-03-01 0:20:32,Bridget Borden,2940
2023-03-01 0:39:16,Alfred Gray,2734
2023-03-01 0:41:35,Davida Smoot,822
2023-03-01 0:42:24,Clifton Harrell,871
2023-03-01 0:52:21,Jonathan Spears,265
2023-03-01 1:03:16,Amber Coakley,2530
2023-03-01 1:08:16,Josue Holcomb,2970
2023-03-01 1:09:05,Benny Groys,616
2023-03-01 1:39:09,Michael Balint,4734
2023-03-01 1:46:47,Ronald Dang,3112
2023-03-01 1:47:58,Robert Wilson,3441
2023-03-01 1:50:28,Rachel Porch,4447
2023-03-01 1:59:56,Robert Momphard,2897
2023-03-01 2:03:18,Betty Murphy,2274
2023-03-01 2:04:45,Leroy Mclean,4153
2023-03-01 2:30:35,Garry Smith,3634
2023-03-01 2:39:21,Debra Childers,1596
2023-03-01 2:46:24,Helen Childers,31
2023-03-01 3:02:32,Frankie Yochum,3644
2023-03-01 3:04:05,Lindsey Everett,1360
2023-03-01 3:11:42,Tanya Jackson,1560
2023-03-01 3:19:36,Kenny Tomlin,245
2023-03-01 3:27:50,Thomas Breen,464
2023-03-01 3:49:04,Melissa Luskey,2303
2023-03-01 4:04:45,Luz Torres,2485
2023-03-01 4:10:58,Kyle Dawson,2982
2023-03-01 4:13:26,Virginia Moore,1767
2023-03-01 4:14:11,Jennifer Murray,2577
2023-03-01 4:27:15,Kenneth Clover,2408
2023-03-01 4:28:24,Lori Blosser,3437
2023-03-01 4:32:50,Charles Rodgers,1026
2023-03-01 4:57:39,Stefan Brown,148
2023-03-01 5:10:24,Estella Cotton,3990
2023-03-01 5:13:38,Ralph Gills,2791
2023-03-01 5:18:44,Patricia Halter,3799
2023-03-01 5:29:31,Adele Rastorfer,183
2023-03-01 5:46:30,Toni Martir,1314
2023-03-01 5:48:04,Tyrone Cameron,2518
2023-03-01 6:08:59,Tania Lucas,1655
2023-03-01 6:12:16,Marie Mason,3292
2023-03-01 6:17:07,Jeanne Novetsky,1428
2023-03-01 6:24:36,Rene Buffington,4061
2023-03-01 6:35:55,Grace Burton,2741
2023-03-01 6:42:07,Heather King,1813
2023-03-01 6:46:18,Roy Steeley,3178
2023-03-01 6:47:53,Danny Vang,4947
2023-03-01 6:56:16,Leah Smith,36
2023-03-01 7:01:06,Ira Biser,2677
2023-03-01 7:05:20,James Taylor,511
2023-03-01 7:07:20,Lee Wilson,4548
2023-03-01 7:24:51,David Richter,2181
2023-03-01 7:39:53,Steve Hartigan,3383
2023-03-01 7:40:11,Clinton Miranda,163
2023-03-01 7:49:59,Michael Palmer,436
2023-03-01 8:39:04,Andrea Ferrell,3058
2023-03-01 8:41:14,Jill Clark,555
2023-03-01 8:42:17,Dianna Abruzzino,2489
2023-03-01 8:46:55,Kevin Mcguire,3241
2023-03-01 9:04:31,Jose Delarosa,4727
2023-03-01 9:15:11,Art Tolbert,1863
2023-03-01 9:26:56,Christine Castillo,1845
2023-03-01 9:56:52,Steven Fraser,323
2023-03-01 10:10:00,Gertrude Davis,1652
2023-03-01 10:16:14,Melba Oliver,1014
2023-03-01 10:36:39,Martha Gunn,3758
2023-03-01 10:36:39,Kathy Bigelow,733
2023-03-01 10:40:24,Karen Brown,3258
2023-03-01 10:51:29,Horace Bohman,4026
2023-03-01 11:07:42,Kaycee Turnbull,1910
2023-03-01 11:09:11,Raymond Osei,1355
2023-03-01 11:10:14,David Johnson,1016
2023-03-01 11:20:10,Andrew Okins,4258
2023-03-01 11:29:06,Rita Edwards,1045
2023-03-01 11:58:48,Stephen Yee,2165
2023-03-01 12:06:50,Sean Portugal,1997
2023-03-01 12:11:35,Neva Ransom,4099
2023-03-01 12:29:23,Michael Curry,4970
2023-03-01 12:38:02,James Soto,2048
2023-03-01 12:42:07,Patricia Howe,3454
2023-03-01 12:51:42,Beverly Etkin,1443
2023-03-01 13:07:38,Martha Davis,66
2023-03-01 13:25:47,Jon Russell,1173
2023-03-01 13:49:23,Kevin Mcdonald,1234
2023-03-01 13:56:15,Joanne Coates,3395
2023-03-01 14:14:17,Johnny Krause,4761
2023-03-01 14:28:18,Glenda Stimpson,3263
2023-03-01 14:31:58,Jerry Martin,4346
2023-03-01 14:37:12,Frederick Weaver,4187
2023-03-01 14:37:25,Carl Berg,3532
2023-03-01 14:59:33,Katie Wise,3286
2023-03-01 15:00:18,Micheal Dunlow,590
2023-03-01 15:08:31,John Martin,4598
2023-03-01 15:29:59,Aubrey Mckinnis,3592
2023-03-01 15:31:46,Miles Lott,4018
2023-03-01 15:54:15,Clare Harrell,2174
2023-03-01 16:17:21,Ashley Gage,596
2023-03-01 16:18:53,Natalia Barhorst,3324
2023-03-01 16:20:46,Carlos Robinett,4114
2023-03-01 16:28:27,Philip Bittner,305
2023-03-01 16:32:55,Nicole Russell,4954
2023-03-01 17:13:19,Rebecca Rader,1166
2023-03-01 17:41:53,Maria Cowan,1639
2023-03-01 17:43:20,Ernest Ernest,1901
2023-03-01 17:49:09,Steven Dean,3580
2023-03-01 18:03:14,Enrique Bell,2640
2023-03-01 18:11:08,Thomas Koslow,4856
2023-03-01 18:12:50,Beatrice Mack,1080
2023-03-01 18:20:47,Julianne Arnold,1967
2023-03-01 18:34:23,Elizabeth Matos,4583
2023-03-01 18:43:24,Eugene Hernandez,371
2023-03-01 19:05:47,John Schweitzer,1438
2023-03-01 19:06:54,David Graham,4537
2023-03-01 19:11:18,Dominique Buffalo,1489
2023-03-01 19:30:08,Dolores Lotzer,3659
2023-03-01 19:31:02,Bret Rinck,4681
2023-03-01 19:42:04,Paul Guy,3154
2023-03-01 19:58:35,Keith Escobedo,1959
2023-03-01 20:04:20,William Farmer,3270
2023-03-01 20:06:34,Toni Schmitt,3132
2023-03-01 20:13:42,Robert Kendell,2442
2023-03-01 20:15:13,Lewis Sweet,4348
2023-03-01 20:16:10,John Myers,3535
2023-03-01 20:45:34,Dennis Brooks,3372
2023-03-01 20:59:21,John Vargas,962
2023-03-01 21:10:28,Patrick Pierro,3922
2023-03-01 21:18:11,Ammie Christy,4863
2023-03-01 21:19:41,Richard Aparicio,191
2023-03-01 21:20:10,Will Chan,531
2023-03-01 21:24:28,Wendy Romero,3894
2023-03-01 21:25:48,David Delano,1999
2023-03-01 21:42:48,Thomas Kieser,543
2023-03-01 21:59:08,Kari Carrothers,2071
2023-03-01 22:20:01,Antonio Tirk,4483
2023-03-01 22:38:07,Ginger Ohagan,3205
2023-03-01 23:02:16,Jason Walker,979
2023-03-01 23:24:18,Donna Colbert,999
2023-03-01 23:57:02,Jack Campbell,4166
2023-03-02 0:04:45,Kenneth Smith,976
2023-03-02 0:34:57,Albert Lay,4487
2023-03-02 0:45:00,Louise Smith,3128
2023-03-02 0:50:02,Max Langdon,2027
2023-03-02 0:55:05,Lewis Allison,1685
2023-03-02 1:08:55,Elizabeth Wells,3550
2023-03-02 1:25:25,Elliot Bullock,4150
2023-03-02 1:38:27,Samuel Gilligan,475
2023-03-02 1:40:46,James Mcgee,1304
2023-03-02 1:43:48,Leroy Bellavance,2588
2023-03-02 2:02:55,Dale Fomby,1273
2023-03-02 2:16:43,Leah Smith,2965
2023-03-02 2:22:08,Mark Sliwa,704
2023-03-02 2:28:56,Bernadine Harmon,3993
2023-03-02 2:30:08,George List,2319
2023-03-02 3:04:11,Bryan Rodriguez,4970
2023-03-02 3:12:36,Catherine Morsbach,4239
2023-03-02 3:26:24,Kyle Nguyen,13
2023-03-02 3:31:12,Jacqueline Varner,1368
2023-03-02 3:48:35,Karen Marsden,2779
2023-03-02 4:07:01,Clifford Willingham,3713
2023-03-02 4:11:39,Joann Rivera,450
2023-03-02 4:19:02,Charles Vanpelt,3215
2023-03-02 4:33:03,Brian Sherbert,2059
2023-03-02 4:39:09,Christopher Dolan,1337
2023-03-02 4:42:01,Jesus Talbot,3444
2023-03-02 5:04:03,Joyce Macon,151
2023-03-02 5:28:01,Donald Kittleson,3940
2023-03-02 5:28:18,Susan Carter,3290
2023-03-02 5:37:49,Eleanore Beard,464
2023-03-02 5:42:58,Floyd Colon,3332
2023-03-02 5:55:39,Debra Williams,422
2023-03-02 6:10:56,James Chapen,4584
2023-03-02 6:13:34,Forrest Botti,2249
2023-03-02 6:21:37,Ricky Johnson,1987
2023-03-02 6:31:40,Danielle Knight,2091
2023-03-02 6:36:14,Gordon Gandy,1241
2023-03-02 7:03:02,John Sylvester,1389
2023-03-02 7:09:47,Jeffrey Malloy,3492
2023-03-02 7:37:34,Marcus Wineland,3388
2023-03-02 7:40:44,Stephen Lee,1493
2023-03-02 7:46:19,Lisa Valencia,204
2023-03-02 8:05:04,Beth Gordon,1248
2023-03-02 8:16:31,Russell Roe,2121
2023-03-02 8:39:56,Dustin Flanagan,3436
2023-03-02 8:42:29,Alvin Prioletti,2148
2023-03-02 9:01:41,Michael Mertz,686
2023-03-02 9:08:19,Stephanie Printy,4813
2023-03-02 9:09:49,Shiela Tackett,2859
2023-03-02 9:22:26,Henry Beaver,2563
2023-03-02 9:36:43,Timothy Aguirre,2833
2023-03-02 9:37:21,Cedric Bowdry,4456
2023-03-02 9:37:35,Kimberly Oliverio,2891
2023-03-02 9:43:27,Roger Wiley,1686
2023-03-02 10:05:39,Richard Calfee,4728
2023-03-02 10:15:03,Ruth West,4028
2023-03-02 10:22:00,Brittany Ward,3550
2023-03-02 10:43:54,Shelly Stevens,4391
2023-03-02 10:44:58,Claire Smith,2252
2023-03-02 10:46:26,Barbara Fried,4320
2023-03-02 10:48:31,Jonathon Carter,1469
2023-03-02 10:49:08,Ray Rios,3911
2023-03-02 10:55:28,Robert Stark,692
2023-03-02 10:56:02,Vernice Gil,580
2023-03-02 10:56:32,Jessica Brown,1485
2023-03-02 11:09:30,Christine Conway,4653
2023-03-02 11:18:47,Altagracia Nolen,3978
2023-03-02 11:33:42,Sean Trickel,585
2023-03-02 11:35:22,Timothy Aguirre,1045
2023-03-02 11:41:17,Peter Gonzalez,669
2023-03-02 11:49:33,Elizabeth Wixon,4062
2023-03-02 11:58:17,Catherine Gibbon,551
2023-03-02 12:05:59,Lindsey Page,1578
2023-03-02 12:25:42,Albert Rodgers,3222
2023-03-02 12:51:28,Eric Jeffrey,3676
2023-03-02 12:53:11,Erin Collette,2640
2023-03-02 12:56:34,Alan Wiltfong,4238
2023-03-02 13:03:10,Esther Jester,2417
2023-03-02 13:05:44,Stephen Gutierrez,4746
2023-03-02 13:08:22,John Porter,2779
2023-03-02 13:10:24,Leroy Mcgary,2254
2023-03-02 13:33:12,Wendy Willier,4694
2023-03-02 13:35:35,Hazel Wireman,2875
2023-03-02 13:41:30,Carrie Seymour,3587
2023-03-02 13:49:09,Theresa Mincy,1678
2023-03-02 14:04:13,Anne Bock,53
2023-03-02 14:06:20,James Rogers,2660
2023-03-02 14:14:57,Cary Aguirre,3317
2023-03-02 14:26:17,Ana Hughes,3583
2023-03-02 14:32:19,Dennis Byers,3032
2023-03-02 14:41:18,Mark Greco,3062
2023-03-02 15:02:05,Julio Tetreault,3273
2023-03-02 15:25:52,Grant Johnson,1028
2023-03-02 15:41:48,David Schulweis,411
2023-03-02 15:42:04,Raleigh Bucker,4484
2023-03-02 15:54:10,Catherine Rathburn,3273
2023-03-02 16:25:24,Kenneth Styer,4913
2023-03-02 16:28:36,Esther Tuinstra,1741
2023-03-02 16:32:19,Maria Prezzia,161
2023-03-02 16:50:17,Ronald Stringfellow,2742
2023-03-02 17:22:33,Barbara Merlette,4043
2023-03-02 17:47:45,Steven Dean,1155
2023-03-02 17:49:54,Agustin Mckenzie,4868
2023-03-02 17:51:59,Charles Nekola,2106
2023-03-02 17:52:57,Kenneth Smith,3173
2023-03-02 17:54:31,Joan Grantham,1741
2023-03-02 18:04:55,John Koeneman,3246
2023-03-02 18:09:06,Rose Mitchell,793
2023-03-02 18:09:56,Justin Tant,211
2023-03-02 18:11:38,John Vickery,2265
2023-03-02 18:19:50,Paula Bottoni,3990
2023-03-02 18:33:43,Tracy Cade,2431
2023-03-02 18:40:18,Clint Eller,3951
2023-03-02 18:53:53,Charles Fairley,4443
2023-03-02 19:36:49,John Carpenter,4400
2023-03-02 19:38:33,Christina Santiago,2658
2023-03-02 19:39:49,Trina Lam,4032
2023-03-02 19:50:54,Peggy Gillespie,1057
2023-03-02 19:57:31,Charlotte Tucker,1253
2023-03-02 20:02:21,Samuel Barcia,41
2023-03-02 20:02:42,Carmen Bailey,3129
2023-03-02 20:03:06,Edward Jones,859
2023-03-02 20:12:36,Karen Jimenez,842
2023-03-02 20:13:00,Dale Wright,3698
2023-03-02 20:25:16,Donald Joyce,2803
2023-03-02 20:29:13,Adam Galuska,3669
2023-03-02 20:32:00,Anthony Speaks,3882
2023-03-02 20:32:08,Geraldine Rhodes,3236
2023-03-02 20:53:42,Jose Larocco,2953
2023-03-02 20:54:41,Martha Defazio,2765
2023-03-02 20:55:04,William Farmer,4099
2023-03-02 20:59:54,Dewey Fullilove,3788
2023-03-02 21:12:14,Myrtle Marmerchant,3104
2023-03-02 21:25:05,Sandra Martin,1837
2023-03-02 21:30:39,Sandra Brown,3745
2023-03-02 21:49:56,Kelly Newhouse,704
2023-03-02 21:54:51,Earnestine Lumpkin,4726
2023-03-02 22:23:35,Howard Charles,4869
2023-03-02 22:35:13,John Knox,3538
2023-03-02 22:51:19,Davida Smoot,3891
2023-03-02 22:53:57,Frank Knox,3709
2023-03-02 22:59:52,Carmen Bailey,2304
2023-03-02 23:05:43,Fannie Westman,3391
2023-03-02 23:15:09,Heather Sweet,3346
2023-03-02 23:22:17,Carita Woolcott,3258
2023-03-02 23:23:22,Tiffany Petrovich,2960
2023-03-02 23:30:06,Darlene Vaughan,4981
2023-03-02 23:45:37,Maria Greaves,4172
2023-03-02 23:58:21,Susan Giannakopoulo,2689
2023-03-02 23:58:36,James Buehler,3744
2023-03-03 0:03:29,Donna Jackola,225
2023-03-03 0:21:53,Mary Doughty,337
2023-03-03 0:26:50,Anthony Berkowitz,1368
2023-03-03 0:31:08,Eula Gross,1922
2023-03-03 0:48:31,Walter Lopez,3776
2023-03-03 0:53:39,Pauline Nugent,4227
2023-03-03 1:12:04,Mary Carmichael,1883
2023-03-03 1:12:39,Stacy Dragich,2423
2023-03-03 1:43:43,Marie Singleton,4051
2023-03-03 1:43:54,Horace Bohman,4122
2023-03-03 1:49:11,Crystal Riebau,1711
2023-03-03 2:10:25,Elizabeth Hartzell,3831
2023-03-03 2:11:42,Katie Foss,983
